cos_t,cos_p
0.5430207801899297,0.8858239382689523
0.3983428512402994,0.7144554780498604
0.8155954699670657,0.15465733336556742
0.7349995653908089,0.795903557433706
0.10481399234706691,0.5124915395918651
0.4264411696621483,0.14046535516871034
0.5152209657052471,0.13057199736848318
0.15007096080494475,0.3997457436031531
0.7663281611322393,0.9649428345288013
0.84791632733509,0.257087680886011
0.6330390045702152,0.7071671864707891
0.668522150971914,0.1108003982522212
0.8771061805155451,0.8244438312939802
0.5776816770135899,0.6281517451498049
1.0,0.12367225886467909
0.6666488823137316,0.9886908556439675
1.0,0.5849899070926617
0.8988203050940317,0.4283359184248845
0.2990739496484148,0.3615050543563887
0.7358277477988705,0.7164283751036806
0.6107646102438415,0.7835974854996132
0.314440561595491,0.2600798622577533
0.27314422222049434,0.6308762253427133
0.5641118509021504,0.982372203877843
0.3898576073856129,0.8085468040631301
0.9655716892102819,0.8817652024588508
1.0,0.03409521152248468
0.7526691970026894,0.7143325836651963
0.4909958639219538,0.3245744812419186
0.0,0.0
0.7875518692821111,0.672674462368799
0.4438128254364039,0.8574836379181346
0.7495866575538703,0.44931595170140826
0.0,0.0
0.0,0.0
0.931531452294705,0.3001951600723167
0.4759263361206732,0.5245282637387846
0.5908782972371528,0.4949506982592953
0.6141833922958099,0.3389067639273522
0.0,0.00010949985938663032
0.20011935590319901,0.8495730391146826
0.2308634674227034,0.16341752370143006
0.638831118722765,0.8292216575137697
0.974139841083399,0.9548487721634016
0.5812842325695525,0.39799949494851083
0.45185557761923156,0.2274565958234838
0.3211896360626509,0.6717379183127737
0.0,0.0
0.2986917513503152,0.2643401169874326
0.4414144524565382,0.9130405905543625
0.9497970247849498,0.26432989697280357
0.7516314816219378,0.44860141482128874
0.0,0.0
0.0,2.1452345985745642e-05
0.6741423423864765,0.10420373503973093
0.9749464884959084,0.43831919883314674
1.0,0.1076414391545589
0.5585460466512517,0.10387955034634991
0.0,4.032729684625123e-07
0.0,0.0
0.7657075680448909,0.6445173462368342
0.7910140836119118,0.6287172080015019
0.9915871011684096,0.4683416717382001
0.08593415285176856,0.6646467422860407
0.29319550025793806,0.8580788920958663
0.0,5.401038161989343e-06
0.8543285071215216,0.38756564861718684
0.8183316465201101,0.9901127686494757
0.7696684463101123,0.9775472926750015
0.8526496827187492,0.2768250836237608
0.8252575002803354,0.03873986062265554
0.2536390618425801,0.8701403690554546
0.01950979755013493,0.5400266912122246
0.5457430740942266,0.9509025170223387
0.06792222635675231,0.7319492986780981
0.7410392206668197,0.9445112126618359
0.5668313993309154,0.2523387782143814
0.0,0.0
0.0,0.0
0.29953473765664324,0.9050455766091319
0.6891731786673396,0.7936363242551387
0.34260752516984516,0.6857581571329175
0.14868678973874336,0.8112869179238444
0.7696086891394546,0.8875382182701507
0.6084077649022197,0.9771131160516013
0.8370850065969858,0.2587159988284917
0.6422021905524993,0.30112554278474
0.8677434292630486,0.3991715457770541
0.3785992448567485,0.9485475561372957
0.9582361847673082,0.8596347257182207
0.13628422887814926,0.8264146196782576
0.24982784160623356,0.23010291208369626
0.38021727037529185,0.14084718580840677
0.3904913418745396,0.9723730267646774
0.4640538549978785,0.07303554767342967
0.9342775670028943,0.9081782219272793
0.5425019153292577,0.563762853645423
0.0,0.0
0.7885320506589482,0.823695449963734
0.7316058322182395,0.9741991649349248
0.42639490553831516,0.051522059716702095
0.0,0.0
0.0025716682144021393,0.08313503018739654
0.7888140278777468,0.8498646327682748
0.23382508066825627,0.4760862902256089
1.4874049268035156e-08,6.115322307609604e-07
0.8298585543796039,0.01385103402967319
0.812951158311178,0.9961639538804445
0.6717705019717668,0.975562971144535
0.7267640057062433,0.9536011608609871
0.2093652382444049,0.4090986861653787
0.334169032063513,0.9665601518015889
0.6338143548365025,0.05685857001846648
0.5486888381817528,0.9178599718761867
0.9699677816836351,0.18146701247592764
0.9578015195277504,0.6124334522962805
0.5522034735393003,0.0002262107815943991
0.0,0.0
0.31766361338804894,0.021873121862420717
0.0,0.0
0.16901235290659805,0.5366443031133568
0.7186219029415555,0.6180703799300589
0.0,5.875103982913118e-07
0.35754854791917656,0.4557092417574431
0.48244109987970346,0.5042393171157247
1.0,1.0
1.0,0.664413007972994
0.082579969382892,0.36838328678329296
0.16601069949577157,0.9033537809363639
0.8698826067427012,0.2786736703493481
9.750030124859574e-08,0.0
0.8898701287326978,0.9622630120706782
1.0,0.28602692000554264
0.43379066622093604,0.6235530446192901
0.5874240176894395,0.981603670080452
0.0,2.096930702841348e-05
0.5552907741530688,0.17080966853945848
0.1795205305231597,0.7017540039660798
0.3902346564724687,0.3501248739448693
0.7366782850737622,0.08134585969750215
1.0,1.0
0.8316215486488093,0.1700528725421304
0.34542908285609925,0.35141243747613155
0.35026789419154764,0.6848731173200333
0.3055602285172198,0.5192054084167078
0.07652299707874106,0.7861771513161148
0.7699595880583587,0.4630660672973708
0.43509922602053086,0.9539076541721366
0.0,2.958493753520905e-06
0.5198225485042163,0.8728612072063862
0.0,0.0
0.5284497609979911,0.26048954636779736
0.6706929486620481,0.9916124469015756
0.3940092942976325,0.30723499686968414
0.8956707787024847,0.6408195793459054
0.9272756748990395,0.9155754556367086
0.49139477153892847,0.9601061695206513
0.46582164375351176,0.5487853816217285
0.15305746030198875,0.01276791036734994
1.0,0.6478028818759218
0.0,9.896522414700186e-08
0.6247794767694412,0.6343307726884554
0.6403727056434443,0.6209424485789962
0.9715987052701582,0.07152305721977831
0.3103510557128106,0.12011010777316823
0.3009236663054021,0.8463776301158179
0.9443155147271814,0.8036627225754114
0.17404517247525633,0.8497857433578758
0.1151494598427109,0.9169453229957065
0.5666303305936538,0.4859908690067912
0.723760646223804,0.749684834640434
0.0,0.0
1.0,0.06941316209012213
0.8013615204356079,0.3811355737459525
0.9833521998148942,0.1272303276443876
0.0,3.826623904218043e-06
0.0,5.948842203297337e-07
0.5587685447431241,0.7510134936431869
0.26297752558715437,0.6599325129722972
0.6109864538410384,0.40223251319519354
0.950255904617689,0.17286457072291117
0.5890164732650833,0.8122237935383662
0.6322045473235335,0.9603102665050429
0.8602813361532953,0.26057601525596624
0.7945517180595092,0.9349719698993424
0.725457969429497,0.3003317451527626
0.8108353255872932,0.22134655192018302
0.7523722013757175,0.6210636528212253
0.942586186322084,0.9311567800856344
0.9125075591291848,0.3232926389144072
1.0,1.0
0.6886017230428668,0.27885963768072786
0.0,0.0
0.36081302034454293,0.805005229785387
1.0,0.3559487648924594
0.4666727128875172,0.5410086438251078
0.9153596024945958,0.6482200949832059
0.7481712340806025,0.8646147181947061
0.0,0.0
0.3335069903312844,0.41621016205716616
0.39811399654509627,0.3472086260259425
0.5459976460078215,0.7131572019572259
0.262117545559792,0.8700377887991951
0.18540150876610917,0.4804008304691921
0.3617466053952677,0.9999990165562147
0.31486992581286954,0.020478027319108815
1.0,0.07061739728135706
0.3549580393781593,0.5422294928547088
0.7306022189738227,0.5241624886478118
0.6017586850578357,0.9773487600410273
0.0,0.0
0.46242139773439594,0.921548074639558
0.5404581205809703,0.7936655763697602
0.8854289185840781,0.43711078556124533
0.5598208020369916,0.49365674305388424
0.631421059997107,0.5530863823444045
0.3654608234013002,0.8690665090336133
0.9360846051359705,0.9728512102136763
0.8688801579248767,0.9809865843122096
0.8831583772830276,0.9158356227696403
0.4891181506614738,0.7545580734529704
1.127657392723081e-07,1.5417808413495144e-05
0.0,0.0
0.6707196272173541,0.7068023398176642
1.0,1.0
0.6955935767013186,0.9957855872843409
0.0,1.244990597373522e-06
0.8609625502236058,0.7213465011090977
0.4588900837444762,0.3719920493905333
0.5968312291475008,0.5772672314675622
0.014462190948870414,0.8460767726751645
0.800011936586151,0.27849158555348136
0.7190828897393214,0.5459208320637478
0.12164962674644018,0.8466826086936663
0.4182451388383378,0.86519919954767
0.12151138675568685,0.6539618201858054
0.7342029784073364,0.7015813515853715
0.7897802808301979,0.8627428876287676
0.5834831603425036,0.9535491664576865
0.1803633631447456,0.013560906047041394
0.5135489562114919,0.6592498317883724
0.42595531272304427,0.06604474008169045
0.5379214504278667,0.32424812199574315
0.8329349513080535,0.26907034655620005
0.8087201620373173,0.8147245013222036
0.4115962943158708,0.26455460437570333
0.7657816479938045,0.5719244315206443
0.6108454315762094,0.9699548962344572
9.245205113467293e-09,2.7688518703809827e-07
0.0,0.0
0.8156240460981948,0.18419661062702683
0.136448720541125,0.9857785441963013
0.5082712548989204,0.16477329245466185
0.7389824290683585,0.6782301754398321
0.4859943677954733,0.7137319225591052
0.4694704544449776,0.8684318379702741
0.8489445912243403,0.9795262160212111
0.8242976346258015,0.10808461129900451
0.63079755132383,0.9748699553657858
0.3820380148407214,0.4818478861132928
0.0,0.0
0.6378652198151507,0.7270262115832196
0.40974052633458596,0.5456741679545516
0.7787217919831385,0.5134926371265895
0.0,0.0
0.0,5.663875632820052e-06
0.4262108456744204,0.43356723450059853
1.0,0.656351524750462
0.15380642637923664,0.43939976802618425
0.2645792628731613,0.7753713576823495
0.5043434333230264,0.5190616262181129
0.7251852137747398,0.7194218140639875
0.9134942524711953,0.38811430451801165
0.7658475474233833,0.12206118788053147
0.6602054355007227,0.7417888359030959
0.7911738868544818,0.7869399176898519
0.026865331284720417,0.19384087524516608
0.7266768396959767,0.26359112893299635
0.6288722438091783,0.19402065547295386
0.2713155266015735,0.32512067350535007
0.8182612181309274,0.21510823737541723
0.10497956887585635,0.4503809016452433
0.8860064319096123,0.8980186895275333
0.4911804981660328,0.4610245925665715
0.8439511009485904,0.9591980418049046
0.39980392064229875,0.8736347752011652
0.34808537222248803,0.4299791158617976
0.4833494058109434,0.8596313579247614
0.8595136207777851,0.9874894890681544
0.6453141823530649,0.7890042644463294
0.665627053106394,0.5893104690429721
1.0,0.5981001251459912
0.6563481291844484,0.366988828363688
0.3096892901185457,0.5436251800249222
0.732840821167621,0.5159068141444875
0.3052837047709944,0.6415739017362575
0.9959148970534852,0.7784840513991933
0.24974532554153767,0.2990464506749028
0.22119364217214785,0.6641596256570386
0.10412051098455437,0.20139032664440423
0.39657562964641696,0.056966711545758705
0.5772196708496378,0.1532095239356615
0.5358142667161065,0.5052073591464944
0.8294512487868009,0.1908623692429639
0.0,2.3629384591900807e-07
0.6743253897264063,0.9928507693610298
0.7184056269267669,0.8848805558927026
0.0,0.0
0.7730723029461957,0.4953053579486418
0.4226268570311048,0.3464211433751454
0.0,2.7450222096162913e-07
0.9340812582874656,0.7661062069798097
0.5893288313711129,0.2193574076439681
0.582271904827466,0.6021248921696574
0.8150778985578315,0.1723172091106681
0.3609628383192526,0.4536232174925728
0.6274438196159218,0.22853271908802486
0.0,0.0
0.5196950671615277,0.8923515761294668
0.0,0.0
0.0,0.0
0.8751418768978502,0.5027641794229283
0.5012019605546572,0.6640815921657656
0.5460207374158251,0.006954020346453162
0.7833751578741287,0.2174451195664341
0.2399014819717797,0.05481071029597178
0.797991332437938,0.521545163925183
0.0,0.0
0.3469896334322878,0.6113366855000755
0.0,0.9923969773442693
1.0,1.0
0.5034460576912609,0.9021309882047059
0.5805520421659044,0.974155330403551
0.5227252437247666,0.9037757497705611
0.11275353929265376,0.15946491912840854
0.639130482775015,0.6726910618181832
0.32392354492716485,0.6308870595958606
0.6974173023675004,0.17540546568683935
0.9969643580920841,1.0448096788977495e-08
0.2102573384388582,0.9303238407421729
0.816282271262235,0.34415890356632356
0.35118284733830035,0.3903472705814605
0.791429685182919,0.5980310762803737
0.2743456612725667,0.6221581321479848
0.6823830410373254,0.9978944315674368
0.3430381300374822,0.6738062971798481
0.4449805726771121,0.947783961862774
0.0,0.0
0.6519986458092407,0.6160118411341855
0.25214721359718223,0.15278842128254191
0.31403069244097265,0.9795054792860418
0.34948233448869903,0.41094770252452895
0.7285716582015954,0.4701908195273715
0.8574643714730338,0.15553014317849365
0.15321427091055145,0.6773019856249273
0.5938427471995171,0.27237101397789787
0.31491945859672066,0.6163028804708086
0.6729350078498161,0.41844967823789436
0.8550023888405647,0.8941294966574708
0.31933484077482754,0.10387712544918538
0.0,0.0
0.3191573506693542,0.4383963271642337
0.4252615915672611,0.9837445172100402
0.29191869217402905,0.44872791330573747
0.4233863044732763,0.4124901461027329
0.5203288669398959,0.18878092450491246
0.3903559525038309,0.3427818696348295
0.42120028062935705,0.6093174272469218
0.27816441001054254,0.2168475104442431
0.7532203165079703,0.8722337667175726
0.500511435569766,0.2200685719054506
1.0,0.6883651476026185
0.6272395815421702,0.5229103062253976
0.10945331654803754,0.677418613483392
0.3760677052294128,0.3802730125618202
0.7083159691267237,0.3104461783392267
5.880736426425582e-09,3.828537720079968e-08
0.17481875318676357,0.31138359261446286
0.5821519556085328,0.11852455176548607
0.6852011115630342,0.9841895963154444
0.1012844560633751,0.7244420637005597
0.0,0.0002276121521334748
0.2506957724980517,0.4490641145381288
0.4567479643988287,0.29271747720430713
1.0,0.43826091085124236
0.10291101309222953,0.5650159195220773
0.0,0.0
0.7374359483366929,0.8755506796347294
0.7553941181875298,0.9829238733402919
0.8517054546562254,0.9553162373167313
0.7397002319424008,0.05275825591726615
0.06801351329466512,0.44242650710445786
0.4038703752031004,0.9993605853501032
1.0,0.6734118282548114
0.6728912431038845,0.14702043849191798
0.8097056975898781,0.3574017726270934
0.0,3.2118888242041076e-06
0.8152782455672389,0.2335603308269672
0.7587229544615183,0.8886179821828301
0.11336222836043162,0.19008091821892512
0.9759594158425694,0.035055658035072455
1.0,0.9728522062394813
0.6670445185491299,0.4454902639196419
0.5892953514385797,0.9781388766358107
0.6017853105654511,0.41428978073868244
0.7983652261293964,0.5361467179344804
0.3768800457288787,0.583529317372052
0.27152945373219145,0.8340993934230051
0.16042220754470013,0.6335343011110931
0.0,0.0
0.7965625851010213,0.29324332276177795
0.6454838286271259,0.9709220111079223
0.707614976119139,0.38401698793414013
0.9453506596959335,0.666276716484953
0.1598294644665956,0.7047323244231095
0.22934607254012615,0.3500135883889884
0.22893472364565473,0.4325339033898314
0.2831138571828861,0.1629586132835692
0.0,0.0
0.0,4.3173142462043e-08
0.7275479907501443,0.03664643810968328
0.5006464456557406,0.08865408265349321
0.8102089436716512,0.7310205600845866
0.535039081314958,0.31302471940957116
0.692322177953915,0.894717012984966
0.8231886235518446,0.9750270053289288
0.9364109723902804,0.8968556964004528
0.2276114330530632,0.923615936689736
0.15983109570921158,0.619139697257329
0.27899994211008805,0.5440213502679262
0.2654062076093387,0.5532292739785355
0.7604533851265168,0.5933489116065203
1.0,0.013477070386867993
0.857864682882419,0.8236569136016719
0.7700796006521088,0.19124264606018665
0.47483900632524156,0.8283898634289659
0.7205841277989186,0.21268250686908938
0.4911081792400366,0.47266896008437814
0.8588986293257685,0.6672006631758308
0.6180610945379305,0.9094422539585363
0.19661415456297157,0.00641650429836807
0.9253255459586195,0.9465402014101867
0.46881971402544415,0.7925999044351226
0.25750236817656824,0.9134594744664369
0.13968024784125257,0.44694992256851945
0.9431175848291236,0.5327693103935953
0.20884862947117752,0.8451820188283707
0.0,0.0
0.6232236145895773,0.47318131378192335
0.3088182967063043,0.4204416016707646
0.4842416868035335,0.7610561738379159
0.0009376766432903952,0.6239979631441648
0.34507487138093235,0.10549814645139864
0.8936146754427293,0.3363120546264682
0.5334110928189117,0.1199103495777554
3.809820634408491e-08,4.977662460908805e-07
0.6027544290149294,0.1834113209559831
0.5359928648617779,0.3577123869025104
0.2582012303430963,0.33546655123232405
0.6100972482382824,0.8453979249438194
0.4638256746511508,1.3865808593263894e-05
0.3784026663344306,0.3301467355831068
0.3549262245437479,0.5779143616228584
0.9362570906672514,0.34819797710147654
0.50672418601092,0.9588455984707558
0.7088092399327123,0.8971440616515756
0.6927312233841432,0.09129277153467277
0.017876213965444754,0.9577682532623174
0.5944743247531175,0.9999999437188161
0.033947951229244246,0.2443205122903954
0.9831144131124359,0.5004497768464579
0.4407728961941231,0.8042406063242835
0.4372722566298481,0.22303592234414385
0.22516409915406496,0.7909966147901017
0.564159589220496,0.631891453063467
0.7849872619104883,0.9970090831737055
0.7794149891072589,0.5655877279413363
0.5360076649876194,0.3144582833757941
0.12954417584292716,0.2330269841768073
0.48393488297924125,0.2539636345222644
1.0,0.8978685151119867
0.5947572745439995,0.498081695340558
0.14382867301468763,0.9181443420503796
0.6712898916647222,0.9188513913467472
0.0,2.329334352536788e-06
0.49956489224447015,0.683626151014104
0.5899043094262564,0.3018516429598193
0.31813677488124786,0.3351273245174104
0.6836644708959108,0.6485366401719211
0.6845063453514227,0.4199039943201128
1.592153630468774e-07,0.0
0.5401254764837531,0.8729927294072799
0.7692027719110047,0.9410966410184262
0.41533484593634296,0.7569741508891733
0.40697681368310673,0.07077258925901969
0.0,0.0
0.6117720360755641,0.0038904260974351695
3.285151655624949e-07,0.0
0.3698904365815419,0.8703225329675777
0.09002083084504446,0.33703057879954934
0.1364304173193156,0.9257229706186665
1.0,0.030830831943000413
0.2688990469054083,0.6684813086208039
0.7691192238536324,0.6399639770646263
0.23272880435771856,0.9449680043114489
0.0,8.169923337534764e-08
0.7486501761577801,0.6490395739079594
0.0,0.0
0.7417420397020281,0.9771612461739552
0.4676822185184827,0.7750654810184218
0.0,9.559113322501386e-07
0.8524758445524189,0.9777716664752985
0.3389272992497694,0.6963458595168759
0.8780009509348622,0.9877519980430438
0.78800731267969,0.9170714551402495
0.6131896859131086,0.8528260527680149
0.7346268811118704,0.4845824218904467
0.3224435577823411,0.29001771705809154
0.8508230597179138,0.8985565788257914
0.7631559539489907,0.5089671649216875
0.0,0.0
1.0,0.5258892790664607
0.8245743833806544,0.4198380045203637
0.32703787520866906,0.10373058132200322
0.6014181780401082,0.6686272443351184
0.11301952221495168,0.6040610123147337
0.668032284541435,0.18974750668183388
0.7899206845370647,0.6243088053650255
0.873830415717406,0.9744253617171651
0.3660063810148059,0.6045061811557514
0.9004084872643747,0.6011853810280832
0.7632943304279443,0.7306864532047542
0.04492124998787109,0.9720016513206768
0.4313122442597682,0.7321835552805702
0.053310849488265664,0.20887734713112918
0.0,0.0
0.8128129884142089,0.9055579855484328
1.0,0.24228183230380526
0.882285567134662,0.3667939846814328
0.44293302195447365,0.11884298740942995
0.4380348489313043,0.3264312330599885
0.5323927273626691,0.9726394900716487
0.5694874565901751,0.3318702144620167
0.5025982157073369,0.35316818289131263
0.9065479325125069,0.8012569862049891
0.8664574195615581,0.9506860768822318
0.6133292508108906,0.8761837444244464
0.7497448508339501,0.8079415755561303
0.9035134015939384,0.8817059956763598
0.4403141322575209,0.9366274340951244
0.6336078619445427,0.6487989695747123
0.7159847007164771,0.9874415318554327
0.27855132252654335,0.8655341040716039
0.8019729432140719,0.7823157959289948
0.5787168032204909,0.6652179100620528
0.8158742244563247,0.5081723954567448
0.4137052588590491,0.06498197646140745
0.9423690924264997,0.14931170965246496
0.0,3.078370045858134e-06
0.9638559584780283,0.21784895573016358
0.45677923533382014,0.03262291165901328
4.059730757071111e-08,7.025980475251863e-08
0.17447828805666366,0.9973810386140767
0.5576602408405055,0.5877818249080788
0.0,0.0
0.06509759947617758,0.9771890263389379
0.597990367125028,0.430124382458202
0.0,0.0
0.797618052384679,0.5604265669096493
0.026732805155460622,0.7315755467638771
0.7994968155742362,0.1260449858789091
7.80411979967551e-08,0.0
0.6839488725164562,0.9403498386465883
0.34993847640865916,0.2868383993079374
0.17998550219842874,0.6160655014138043
0.7268376293533354,0.6023865606076027
0.4561053355508324,0.8416502801049826
0.7645196813231995,0.897991519692657
0.8055484238399628,0.45694347801030055
0.5009985819173308,0.014996506689123092
0.6540549077454714,0.5355011331959212
0.6750400155554136,0.5994755826404596
1.0,0.22851130843068324
0.18564469027900787,0.6153349482999562
0.5378589519495459,0.5722150087341802
0.7349181238969459,0.9959842417728544
0.23940550505972727,0.792173294856167
0.5175780490864283,0.1621649438780449
0.4912064753420123,0.5330766274405521
0.061380039592579295,0.6903338632085617
0.0,0.0
0.3616476166021056,0.9997053288225214
0.12907921510908577,0.4686266241409686
0.5939942827666415,0.1258993205436796
0.4266218434742837,0.6641000848112085
0.31208479403349454,0.25829532534134825
0.6840947741158957,0.8566025820882416
0.27389329663828704,0.15436466592319073
0.34050837350761926,0.6335950777829832
0.7058212979215065,0.6544087706898152
0.4566697818535611,0.8451329740469304
0.2396104800281514,0.2461324251517576
0.4738720369135324,0.14012763411545676
0.6876662731305216,0.5641177182806152
0.7613023744399136,0.38071294558421953
0.7255985691080358,0.13338077001092424
0.4096456864534673,0.8531412992342664
0.5965037043780702,0.3766197401719251
0.5756998297046729,0.6916019309648664
0.0,0.0
5.687341851537585e-08,0.7438318309653305
0.7647054819043514,0.1593055422932733
3.3010192890277495e-10,0.9972776557951195
0.8941393438722417,0.5636576022297283
0.34670413209698914,0.037972188342789724
0.0,7.46274050660012e-06
0.9470070993922782,0.3744164225506457
0.7866617230440727,0.8129921804632418
0.6031540478594809,0.3616067749753629
0.7433869267850456,0.31440283405263064
0.6931058608584736,0.9961745054788916
0.6546775122962886,0.959464671053087
0.44511571751670687,0.2444499372387797
0.0,0.0
0.0,1.0
0.42940969722643696,0.044448991272171924
0.8757750838364158,0.5780496450140125
0.0,0.0
0.3274165057512085,0.35902720616675354
0.0,7.164852869241576e-06
0.5424540697996588,0.32966744908384016
0.4656770292445305,0.29285512990112045
0.3523728234954568,0.43837636592103807
0.0,1.1905397573705917e-06
0.7477888422877972,0.635547029170688
0.9718450563239553,0.3915413462239445
0.5618870140731547,0.12036231156742604
0.0,0.0
0.26945739062973423,0.8487401692921042
0.49515631084412004,0.14058907285813568
0.0,0.0
0.0,0.0
0.6046736846207352,0.4754406513722985
0.8387040624845592,0.9133058498208878
0.9620905230757915,0.3998149886776491
0.511300823695822,0.5597275613360491
0.4190706076619394,0.4666549795780011
0.8314483653696467,0.6773483427965739
0.6864740732998383,0.16005926512079802
0.8300297671512894,0.2579024839968299
0.8814469241441526,0.0023431697619580617
0.0,0.0
0.8617943525742745,0.37174319982769166
0.12372377906556115,0.9357164878509907
0.0,3.123218965093511e-06
0.49672472216277763,0.5822944576604019
0.5037011970799454,0.7967471964864465
0.5105336664898377,0.556120299219283
0.0,0.0
0.9742308025927884,0.6791543002534104
0.5753952085438426,0.9267300379196465
0.8852980798494778,0.7038447243762148
0.9768369885965371,0.9198904795700414
1.0,0.5469990834651629
0.8432433208224641,0.8595365978966852
0.8658079407069242,0.29638093307246194
0.45415027016135945,0.6862475785281382
0.4361820590302291,0.13858359583896976
0.6820455675415421,0.8388111598676762
0.6176448072783353,0.924150101379016
0.5697412108395905,0.35652915759339926
0.8890593555850491,0.9205661851865323
0.8642933158121999,0.054911455676908055
0.496496371484281,0.6536677592380566
0.8914108110925252,0.8532826676148529
0.900805958752948,0.09610317531828214
0.6799248199765546,0.7837596985943635
0.17176836644444948,0.5577464909609751
0.0,1.1628539552291703e-05
0.0,7.25273658998574e-07
0.0,9.568664197123246e-08
0.8020414963812011,0.7822521493810589
0.6199212116816993,0.6392539943469581
0.6293166496981931,0.8040969332873553
2.952305242553884e-08,5.556804595753797e-05
0.20847626828738078,0.19443527016463688
0.0,0.0
0.5238184676621447,0.20860171329228322
0.41393157903451894,0.6833412803391127
0.7361132628776982,0.3810131442431343
0.0,0.0
0.7812787534501813,0.9782269944511021
0.48584530731415093,0.5180186200929798
0.23580748384179295,0.9240565652215769
0.8537997366656683,0.5063804359273228
0.0,9.83954168586506e-07
0.9638033138921708,0.8955357262564431
0.6978147706739887,0.6307669402006139
0.6919047577685763,0.6715350489822516
0.7196967769850985,0.3162336482492081
0.8749047002551777,0.8190593563541814
0.6677675918861319,0.5318764867876542
